time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
88.2715,"(-0.00581816, 0.0657788, -3.45202e-05)","(-0.991281, -0.0772678, 0.106728)","(-0.0822204, 0.994234, -0.0688353)","(-0.10047, -0.0849488, -0.991307)","(-0.993969, -0.0783359, 0.0767365)","(-0.0822204, 0.994234, -0.0688353)","(-0.0709122, -0.0788716, -0.994359)","(-0.0822204, 0.994234, -0.0688353)","(0.366019, -0.912737, 0.181498)","(-0.213983, -0.967719, 0.133158)","(-0.396638, -0.915168, -0.0717343)","(0.673924, -0.711072, -0.200507)","(0.509749, -0.847103, -0.150243)","(-0.0734575, -0.996799, -0.0315499)","(0.627853, -0.775591, -0.0652587)","(0.10557, -0.99416, -0.0223677)",0
88.3049,"(-0.00936238, 0.0609917, -3.30455e-05)","(-0.981987, -0.0691908, -0.175826)","(-0.0564158, 0.995419, -0.0771944)","(0.180629, -0.0705509, -0.981018)","(-0.994901, -0.062308, -0.0793092)","(-0.0564158, 0.995419, -0.0771944)","(0.083921, -0.0748595, -0.993657)","(-0.0564158, 0.995419, -0.0771944)","(0.279654, -0.941084, 0.190143)","(-0.288968, -0.94629, 0.145028)","(-0.285213, -0.956653, -0.0588961)","(0.745785, -0.65972, -0.0925982)","(0.521925, -0.837468, -0.161994)","(-0.0691326, -0.997428, -0.0189396)","(0.595817, -0.802242, -0.0375553)","(0.112774, -0.993513, -0.0146151)",0
88.3383,"(-0.0117584, 0.0575692, -3.12805e-05)","(-0.912745, -0.0725353, -0.40204)","(-0.0427827, 0.995764, -0.0813802)","(0.406261, -0.0573768, -0.911954)","(-0.973876, -0.0600537, -0.218994)","(-0.0427827, 0.995764, -0.0813802)","(0.222964, -0.0701334, -0.972301)","(-0.0427827, 0.995764, -0.0813802)","(0.171412, -0.969232, 0.176653)","(-0.367321, -0.920826, 0.130976)","(-0.202839, -0.963801, -0.173046)","(0.814038, -0.575968, -0.074847)","(0.516993, -0.838286, -0.17319)","(-0.0642908, -0.99791, -0.00649113)","(0.536846, -0.84333, -0.0243097)","(0.112075, -0.993697, -0.00230108)",0
88.3716,"(-0.0127167, 0.0551541, -2.74851e-05)","(-0.886909, -0.0725557, -0.45621)","(-0.0400942, 0.995995, -0.0799202)","(0.460198, -0.0525035, -0.886262)","(-0.963935, -0.0598247, -0.259326)","(-0.0400943, 0.995995, -0.0799202)","(0.263076, -0.0666132, -0.962473)","(-0.0400943, 0.995995, -0.0799202)","(0.0438583, -0.990676, 0.128986)","(-0.412689, -0.905807, 0.0959208)","(-0.185441, -0.929078, -0.32004)","(0.840633, -0.511287, -0.178669)","(0.491891, -0.852717, -0.175831)","(-0.0555517, -0.998418, 0.00866137)","(0.464569, -0.885382, -0.0165369)","(0.109865, -0.993784, 0.0179976)",0
88.405,"(-0.0127167, 0.0551541, -2.74851e-05)","(-0.887583, -0.0734916, -0.454747)","(-0.0432406, 0.99619, -0.0757324)","(0.458596, -0.0474868, -0.887375)","(-0.959731, -0.0625475, -0.273868)","(-0.0432406, 0.99619, -0.0757324)","(0.277545, -0.0608194, -0.958785)","(-0.0432406, 0.99619, -0.0757324)","(-0.0653413, -0.990788, 0.118618)","(-0.428373, -0.901273, 0.0648312)","(-0.204547, -0.890134, -0.407212)","(0.83463, -0.464162, -0.296558)","(0.447, -0.87747, -0.173889)","(-0.0427546, -0.998744, 0.0261341)","(0.376571, -0.926209, -0.0181919)","(0.106844, -0.993521, 0.038723)",0
88.4383,"(-0.0105893, 0.060536, -1.94309e-05)","(-0.890924, -0.0751665, -0.447889)","(-0.0520102, 0.996585, -0.0641418)","(0.451128, -0.0337404, -0.891821)","(-0.957459, -0.0677505, -0.280504)","(-0.0520102, 0.996585, -0.0641418)","(0.283818, -0.0466357, -0.957743)","(-0.0520102, 0.996585, -0.0641418)","(-0.165808, -0.979469, 0.114665)","(-0.398949, -0.91556, 0.050883)","(-0.275563, -0.841462, -0.464766)","(0.813627, -0.446466, -0.372396)","(0.385015, -0.90849, -0.162509)","(-0.0321706, -0.998793, 0.0371118)","(0.309543, -0.950449, -0.0288012)","(0.100798, -0.993732, 0.0483273)",0
88.4717,"(-0.00917975, 0.0644652, -1.63366e-05)","(-0.885717, -0.0798993, -0.457299)","(-0.0592713, 0.996469, -0.0594621)","(0.460414, -0.0254498, -0.88734)","(-0.953255, -0.0741366, -0.292932)","(-0.0592713, 0.996469, -0.0594621)","(0.296291, -0.0392592, -0.954291)","(-0.0592713, 0.996469, -0.0594621)","(-0.235245, -0.967014, 0.0976907)","(-0.360194, -0.931952, 0.0415356)","(0, 0, 0)","(0.79878, -0.459495, -0.388349)","(0.311802, -0.938823, -0.146257)","(-0.0303293, -0.998623, 0.0428138)","(0.241232, -0.970026, -0.0292766)","(0.0985082, -0.994119, 0.044986)",0
88.5051,"(-0.00753146, 0.0681017, -1.42078e-05)","(-0.912353, -0.0724498, -0.402944)","(-0.0539118, 0.996849, -0.0581796)","(0.405766, -0.0299205, -0.913487)","(-0.970087, -0.0659465, -0.23363)","(-0.0539118, 0.996849, -0.0581796)","(0.236638, -0.0424823, -0.970669)","(-0.0539118, 0.996849, -0.0581796)","(-0.291246, -0.955008, 0.0559947)","(-0.331753, -0.943363, 0.00230962)","(0, 0, 0)","(0, 0, 0)","(0.240876, -0.963312, -0.118355)","(-0.0368771, -0.998355, 0.0438974)","(0.194632, -0.980673, -0.0199836)","(0.103554, -0.993634, 0.0443674)",0
88.5384,"(-0.0053594, 0.0719236, -1.405e-05)","(-0.955756, -0.0538396, -0.289191)","(-0.0402166, 0.997936, -0.0500532)","(0.29127, -0.0334028, -0.956057)","(-0.989998, -0.0475088, -0.132838)","(-0.0402166, 0.997936, -0.0500532)","(0.134995, -0.042084, -0.989952)","(-0.0402166, 0.997936, -0.0500532)","(-0.313005, -0.949314, 0.0288178)","(-0.315827, -0.948053, -0.0380592)","(0, 0, 0)","(0, 0, 0)","(0.180505, -0.978066, -0.103947)","(-0.0530047, -0.997596, 0.0446457)","(0.148776, -0.988859, -0.00487441)","(0.111981, -0.992666, 0.0455447)",0
88.5718,"(-0.00344816, 0.0735135, -1.41209e-05)","(-0.988408, -0.031827, -0.14845)","(-0.0251807, 0.998784, -0.0423892)","(0.149663, -0.0374284, -0.988028)","(-0.999445, -0.026522, -0.0201779)","(-0.0251807, 0.998784, -0.0423892)","(0.021326, -0.0414188, -0.998914)","(-0.0251807, 0.998784, -0.0423892)","(-0.295858, -0.955135, 0.0136218)","(-0.298359, -0.952379, -0.0628954)","(0, 0, 0)","(0, 0, 0)","(0.138519, -0.985565, -0.0973392)","(-0.0806941, -0.995636, 0.0468756)","(0.121527, -0.992481, 0.0145557)","(0.120595, -0.990668, 0.063517)",0
88.6052,"(-0.000798869, 0.0735414, -1.52643e-05)","(-0.997165, -0.0178448, 0.0730987)","(-0.0199848, 0.999216, -0.0341741)","(-0.0724408, -0.0353328, -0.996747)","(-0.995123, -0.0167464, 0.0972126)","(-0.0199848, 0.999216, -0.0341741)","(-0.0965714, -0.0358241, -0.994681)","(-0.0199848, 0.999216, -0.0341741)","(-0.267104, -0.963309, -0.0262908)","(-0.274101, -0.960803, -0.0415543)","(0, 0, 0)","(0, 0, 0)","(0.111602, -0.98904, -0.0966706)","(-0.113664, -0.992555, 0.0437597)","(0.10526, -0.994331, 0.0150354)","(0.116947, -0.990943, 0.0659893)",0
88.6385,"(0.00213398, 0.0730914, -1.45479e-05)","(-0.932262, -0.00633366, 0.361728)","(-0.0206966, 0.99915, -0.035645)","(-0.361172, -0.0416864, -0.931567)","(-0.970096, -0.0114484, 0.242453)","(-0.0206966, 0.99915, -0.035645)","(-0.241827, -0.0400837, -0.969491)","(-0.0206966, 0.99915, -0.035645)","(-0.259448, -0.962678, -0.0770529)","(-0.239406, -0.970845, -0.012024)","(0, 0, 0)","(0, 0, 0)","(0.0814655, -0.99203, -0.0961271)","(-0.143787, -0.988957, 0.0359048)","(0.123985, -0.992256, -0.00746319)","(0.110682, -0.99196, 0.0613576)",0
88.6719,"(0.00531764, 0.0719577, -1.73519e-05)","(-0.789955, 0.0132696, 0.613021)","(-0.0230529, 0.998603, -0.0475533)","(-0.612949, -0.0506849, -0.788495)","(-0.916254, -0.000105107, 0.400599)","(-0.0230529, 0.998603, -0.0475533)","(-0.400153, -0.052282, -0.914956)","(-0.0230529, 0.998603, -0.0475533)","(-0.277045, -0.955619, -0.100192)","(-0.214998, -0.975752, 0.0410304)","(0, 0, 0)","(0, 0, 0)","(0.0578647, -0.993229, -0.100735)","(-0.167353, -0.985608, 0.0238751)","(0.139337, -0.988968, -0.0502837)","(0.0984339, -0.994429, 0.0376935)",0
88.7053,"(0.00807153, 0.0700066, -1.62398e-05)","(-0.626827, 0.0280916, 0.778652)","(-0.010432, 0.998766, -0.0485523)","(-0.779087, -0.0376211, -0.625786)","(-0.795923, 0.0168225, 0.605165)","(-0.010432, 0.998766, -0.0485523)","(-0.605211, -0.042518, -0.794929)","(-0.010432, 0.998766, -0.0485523)","(-0.288818, -0.951915, -0.102186)","(-0.195176, -0.976655, 0.0897257)","(0, 0, 0)","(0, 0, 0)","(0.0244096, -0.994571, -0.101157)","(-0.191384, -0.981509, 0.00341493)","(0.171613, -0.980302, -0.0977634)","(0.0906455, -0.995847, 0.00850033)",0
88.7387,"(0.0108182, 0.0669291, -1.22152e-05)","(-0.523586, 0.0419051, 0.850942)","(0.00602419, 0.998725, -0.0501164)","(-0.851991, -0.0213407, -0.523121)","(-0.670437, 0.0356224, 0.741111)","(0.0060242, 0.998725, -0.0501164)","(-0.741888, -0.0283366, -0.669925)","(0.00602419, 0.998725, -0.0501164)","(-0.280837, -0.954755, -0.0978434)","(-0.207587, -0.969533, 0.13005)","(0, 0, 0)","(0.074019, -0.973454, -0.216585)","(0.00288266, -0.995013, -0.0997065)","(-0.208545, -0.977879, -0.0161554)","(0.183213, -0.973508, -0.136805)","(0.077158, -0.996896, -0.0156784)",0
88.772,"(0.0132271, 0.0620008, -1.20098e-05)","(-0.417604, 0.0351811, 0.907948)","(0.0178038, 0.999375, -0.0305276)","(-0.908458, 0.00310385, -0.417965)","(-0.549682, 0.035264, 0.834629)","(0.0178038, 0.999375, -0.0305276)","(-0.835197, -0.00209791, -0.549947)","(0.0178038, 0.999375, -0.0305276)","(-0.27694, -0.955145, -0.104897)","(-0.234017, -0.966667, 0.103879)","(0, 0, 0)","(0.00777886, -0.969039, -0.246785)","(-0.0298813, -0.99581, -0.0864309)","(-0.229094, -0.972935, -0.0302061)","(0.213336, -0.964764, -0.15401)","(0.0696293, -0.997, -0.0338194)",0
88.8054,"(0.0158214, 0.0577994, -1.50695e-05)","(-0.322086, 0.0131938, 0.946618)","(0.0186795, 0.999786, -0.0088776)","(-0.946674, 0.0112986, -0.321995)","(-0.424131, 0.013573, 0.905499)","(0.0186795, 0.999786, -0.0088776)","(-0.905644, 0.00803974, -0.423962)","(0.0186795, 0.999786, -0.0088776)","(0, 0, 0)","(-0.26639, -0.958008, 0.106101)","(0, 0, 0)","(-0.135073, -0.958285, -0.251882)","(-0.0444746, -0.996094, -0.0762797)","(-0.261514, -0.964504, -0.0366494)","(0.218708, -0.964735, -0.14647)","(0.0751978, -0.996327, -0.0409613)",0
88.8388,"(0.0181639, 0.0546727, -1.54462e-05)","(-0.165689, -0.0187749, 0.985999)","(0.0287417, 0.999389, 0.0198754)","(-0.985958, 0.0277185, -0.164675)","(-0.23643, -0.0180656, 0.97148)","(0.0287417, 0.999389, 0.0198754)","(-0.971498, 0.0276997, -0.235422)","(0.0287417, 0.999389, 0.0198754)","(0, 0, 0)","(-0.255322, -0.961074, 0.105584)","(0, 0, 0)","(-0.345835, -0.899992, -0.265353)","(-0.0550674, -0.996137, -0.0683952)","(-0.309737, -0.950315, -0.0310414)","(0.222917, -0.965787, -0.13253)","(0.101864, -0.993366, -0.0533604)",0
88.8721,"(0.0207695, 0.0526565, -2.23555e-05)","(-0.00571111, -0.0514105, 0.998661)","(0.0448584, 0.99775, 0.0498279)","(-0.99905, 0.0434611, -0.00323486)","(-0.0390507, -0.0496396, 0.998003)","(0.0448584, 0.99775, 0.0498279)","(-0.9983, 0.0453992, -0.0365611)","(0.0448584, 0.99775, 0.0498279)","(0, 0, 0)","(-0.230265, -0.967524, 0.104284)","(0, 0, 0)","(-0.490489, -0.818405, -0.29939)","(-0.0609455, -0.995812, -0.0681476)","(-0.358615, -0.933092, -0.0271238)","(0.215775, -0.967483, -0.131977)","(0.159445, -0.983993, -0.0795917)",0
88.9055,"(0.0234327, 0.0529316, -3.94233e-05)","(0.109939, -0.088435, 0.989996)","(0.0544851, 0.995038, 0.0832566)","(-0.992594, 0.0424916, 0.113801)","(0.0710723, -0.0866461, 0.993701)","(0.0544851, 0.995038, 0.0832566)","(-0.996132, 0.045698, 0.0750526)","(0.0544851, 0.995038, 0.0832566)","(0, 0, 0)","(-0.184438, -0.98002, 0.0744547)","(0, 0, 0)","(-0.549367, -0.766637, -0.332361)","(-0.0849355, -0.993121, -0.0805984)","(-0.396445, -0.918058, -0.000962126)","(0.201727, -0.968084, -0.148725)","(0.24655, -0.962969, -0.109109)",0
88.9389,"(0.0256998, 0.0573126, -4.19646e-05)","(0.201232, -0.12314, 0.971773)","(0.0450779, 0.991961, 0.118246)","(-0.978734, 0.017546, 0.204381)","(0.199744, -0.122072, 0.972214)","(0.0450779, 0.991961, 0.118246)","(-0.979095, 0.0165711, 0.202728)","(0.0450779, 0.991961, 0.118246)","(0, 0, 0)","(-0.0793653, -0.995664, 0.0485167)","(0, 0, 0)","(-0.631407, -0.737042, -0.241028)","(-0.106455, -0.988601, -0.106472)","(-0.431153, -0.900362, 0.0587783)","(0.171893, -0.966194, -0.192149)","(0.335286, -0.93427, -0.121335)",0
88.9722,"(0.0275423, 0.0619454, -5.10983e-05)","(0.336451, -0.125373, 0.933318)","(0.0339668, 0.992062, 0.121073)","(-0.941043, -0.00596899, 0.338234)","(0.391199, -0.124668, 0.911823)","(0.0339668, 0.992062, 0.121073)","(-0.91962, -0.0121457, 0.392622)","(0.0339668, 0.992062, 0.121073)","(0, 0, 0)","(0.0329778, -0.995933, 0.0838424)","(0, 0, 0)","(-0.716071, -0.697031, -0.0372834)","(-0.115968, -0.986274, -0.117538)","(-0.450324, -0.88368, 0.12774)","(0.162165, -0.959746, -0.229325)","(0.395861, -0.91076, -0.117514)",0
89.0056,"(0.0291643, 0.0666157, -5.95871e-05)","(0.463237, -0.0948886, 0.88114)","(0.0252439, 0.995505, 0.0912817)","(-0.886075, -0.0151463, 0.463294)","(0.584662, -0.0932826, 0.805896)","(0.0252439, 0.995505, 0.0912817)","(-0.81115, -0.0262479, 0.584248)","(0.0252439, 0.995505, 0.0912817)","(0, 0, 0)","(0.148423, -0.975597, 0.161804)","(0, 0, 0)","(-0.730504, -0.63375, 0.254411)","(-0.092732, -0.988634, -0.11834)","(-0.457954, -0.868674, 0.188901)","(0.165176, -0.95308, -0.253684)","(0.42126, -0.902203, -0.0925708)",0
89.0389,"(0.0302807, 0.0728234, -5.9662e-05)","(0.553096, -0.0603107, 0.830932)","(0.0255695, 0.998172, 0.0547694)","(-0.832792, -0.00819462, 0.553525)","(0.710698, -0.0580992, 0.701093)","(0.0255695, 0.998172, 0.0547694)","(-0.703095, -0.0195115, 0.710828)","(0.0255695, 0.998172, 0.0547694)","(0, 0, 0)","(0.191855, -0.953515, 0.232383)","(0, 0, 0)","(-0.682069, -0.597591, 0.421505)","(-0.0632717, -0.992976, -0.099972)","(-0.442043, -0.874496, 0.199635)","(0.192974, -0.950135, -0.244956)","(0.43755, -0.895574, -0.0806075)",0
89.0723,"(0.0305725, 0.0786841, -4.94063e-05)","(0.59289, -0.0438824, 0.804087)","(0.028999, 0.999038, 0.0328946)","(-0.804791, 0.00392116, 0.593545)","(0.777779, -0.0437078, 0.627016)","(0.028999, 0.999038, 0.0328946)","(-0.627875, -0.00729102, 0.77828)","(0.028999, 0.999038, 0.0328946)","(-0.206185, -0.959444, -0.192238)","(0.237493, -0.934183, 0.26627)","(0.0173797, -0.829471, 0.55828)","(-0.632371, -0.554318, 0.541145)","(-0.0334863, -0.99642, -0.0776253)","(-0.415076, -0.88807, 0.197596)","(0.215069, -0.952954, -0.213597)","(0.451412, -0.88954, -0.0703278)",0
89.1057,"(0.0307258, 0.0822014, -5.09638e-05)","(0.623195, -0.0329573, 0.781372)","(0.0373231, 0.99924, 0.0112479)","(-0.781347, 0.0227117, 0.623683)","(0.808229, -0.0377713, 0.587656)","(0.0373231, 0.99924, 0.0112479)","(-0.587798, 0.0131371, 0.808901)","(0.0373231, 0.99924, 0.0112479)","(-0.20303, -0.960167, -0.191986)","(0.259228, -0.941847, 0.213833)","(0.00525076, -0.830551, 0.556918)","(-0.63223, -0.539924, 0.555668)","(-0.0183395, -0.998849, -0.0443291)","(-0.352239, -0.923566, 0.151501)","(0.247449, -0.952258, -0.178811)","(0.416682, -0.904662, -0.0892381)",0
89.139,"(0.0307258, 0.0822014, -5.09638e-05)","(0.693555, -0.0314534, 0.719717)","(0.0469196, 0.998895, -0.00262434)","(-0.718935, 0.0353025, 0.69418)","(0.837604, -0.0382596, 0.544936)","(0.0469196, 0.998895, -0.00262434)","(-0.544297, 0.0276213, 0.838438)","(0.0469196, 0.998895, -0.00262434)","(-0.198638, -0.962341, -0.185588)","(0.238495, -0.960214, 0.145288)","(-0.00159131, -0.839051, 0.544051)","(-0.611105, -0.562678, 0.556726)","(0.00424055, -0.999747, -0.022095)","(-0.279003, -0.955778, 0.092984)","(0.263326, -0.951534, -0.15888)","(0.348122, -0.929269, -0.123573)",0
89.1724,"(0.0307258, 0.0822014, -5.09638e-05)","(0.804504, -0.0437018, 0.592338)","(0.0486955, 0.998622, 0.0195848)","(-0.593293, 0.00903099, 0.804936)","(0.888832, -0.0471689, 0.455799)","(0.0486955, 0.998622, 0.0195848)","(-0.456784, 0.00300097, 0.889573)","(0.0486955, 0.998622, 0.0195848)","(-0.180144, -0.964771, -0.191741)","(0.195174, -0.976963, 0.0863136)","(-0.0181409, -0.85666, 0.515563)","(-0.561719, -0.64189, 0.521967)","(0.0319956, -0.999112, -0.027421)","(-0.204226, -0.978326, 0.0341895)","(0.253485, -0.950684, -0.178733)","(0.256651, -0.94755, -0.19047)",0
89.2058,"(0.0326556, 0.0773989, -2.54801e-05)","(0.91711, -0.0549859, 0.394824)","(0.0393116, 0.995882, 0.0816935)","(-0.398682, -0.0621632, 0.91498)","(0.9547, -0.0487507, 0.293549)","(0.0393116, 0.995882, 0.0816935)","(-0.296794, -0.0675368, 0.95255)","(0.0393116, 0.995882, 0.0816935)","(-0.161415, -0.969922, -0.1822)","(0.144895, -0.988926, 0.0321097)","(-0.0151732, -0.88264, 0.469805)","(-0.456622, -0.748683, 0.480595)","(0.0625318, -0.997152, -0.0421657)","(-0.154508, -0.987921, 0.0117987)","(0.216794, -0.949051, -0.228695)","(0.197692, -0.944792, -0.261314)",0
89.2391,"(0.0335569, 0.0718874, -2.21977e-05)","(0.97371, -0.0588022, 0.220069)","(0.0322675, 0.988062, 0.150639)","(-0.226783, -0.140588, 0.963745)","(0.992062, -0.043094, 0.118133)","(0.0322675, 0.988062, 0.150639)","(-0.123428, -0.146066, 0.981545)","(0.0322675, 0.988062, 0.150639)","(-0.145457, -0.973057, -0.17889)","(0.0926151, -0.995553, -0.0172486)","(-0.0154845, -0.902784, 0.429815)","(-0.358234, -0.829527, 0.428431)","(0.082693, -0.995363, -0.049133)","(-0.126374, -0.991935, 0.00967893)","(0.178429, -0.94355, -0.279062)","(0.160343, -0.933607, -0.320419)",0
89.2725,"(0.0348277, 0.0668698, -1.53894e-05)","(0.993206, -0.0534336, 0.103376)","(0.0335731, 0.980616, 0.19304)","(-0.111958, -0.188804, 0.975612)","(0.999432, -0.033649, 0.00180243)","(0.0335731, 0.980616, 0.19304)","(-0.00849438, -0.193264, 0.98111)","(0.0335731, 0.980616, 0.19304)","(-0.144105, -0.976449, -0.160565)","(0.0339137, -0.996181, -0.0804569)","(-0.0102534, -0.917313, 0.398035)","(-0.24668, -0.884932, 0.395024)","(0.0946206, -0.99461, -0.0423916)","(-0.105005, -0.99432, 0.0173591)","(0.149128, -0.933604, -0.325797)","(0.131896, -0.92233, -0.363196)",0
89.3059,"(0.0366843, 0.0643713, -1.00557e-05)","(0.99775, -0.0500109, 0.0446483)","(0.0397455, 0.97565, 0.215701)","(-0.0543664, -0.213555, 0.975417)","(0.998275, -0.0289815, -0.0510659)","(0.0397455, 0.97565, 0.215701)","(0.0435669, -0.217368, 0.975117)","(0.0397455, 0.97565, 0.215701)","(-0.151032, -0.975158, -0.162037)","(-0.0188368, -0.991838, -0.126104)","(-0.00276736, -0.927155, 0.374669)","(-0.13128, -0.916236, 0.378518)","(0.0995732, -0.994327, -0.0374082)","(-0.093535, -0.99536, 0.0225923)","(0.131215, -0.927383, -0.350349)","(0.115108, -0.916317, -0.383554)",0
89.3393,"(0.0366843, 0.0643713, -1.00557e-05)","(0.999178, -0.0404795, 0.00205494)","(0.0390519, 0.976557, 0.211686)","(-0.010613, -0.211281, 0.977368)","(0.996414, -0.0222213, -0.0816362)","(0.0390519, 0.976557, 0.211686)","(0.0749996, -0.213972, 0.973956)","(0.0390519, 0.976557, 0.211686)","(-0.152887, -0.974032, -0.166998)","(-0.0409381, -0.985893, -0.162295)","(0.00964224, -0.930968, 0.364972)","(-0.0326352, -0.923668, 0.381802)","(0.0988184, -0.994661, -0.029743)","(-0.0880771, -0.995661, 0.0300319)","(0.108008, -0.922586, -0.370363)","(0.0966973, -0.913501, -0.395178)",0
89.3726,"(0.0404628, 0.0669221, -5.58485e-06)","(0.999334, -0.0326866, -0.0162017)","(0.035265, 0.979103, 0.200282)","(0.00925816, -0.200708, 0.979607)","(0.994689, -0.0150247, -0.101828)","(0.035265, 0.979103, 0.200282)","(0.0966779, -0.202802, 0.974436)","(0.035265, 0.979103, 0.200282)","(-0.151268, -0.96992, -0.190717)","(-0.0361094, -0.98373, -0.175985)","(0.0209291, -0.932478, 0.360621)","(0.0188447, -0.918678, 0.394558)","(0.0933511, -0.995447, -0.0192594)","(-0.0931149, -0.995126, 0.0324659)","(0.0807583, -0.919554, -0.384576)","(0.0856295, -0.91708, -0.3894)",0
89.406,"(0.0426754, 0.0703204, -4.07362e-06)","(0.999502, -0.0295656, -0.0110527)","(0.0311018, 0.980945, 0.191779)","(0.00520187, -0.192049, 0.981372)","(0.995354, -0.0129806, -0.0953989)","(0.0311018, 0.980945, 0.191779)","(0.0911313, -0.19389, 0.976781)","(0.0311018, 0.980945, 0.191779)","(-0.138557, -0.967161, -0.213076)","(-0.0125601, -0.981234, -0.192409)","(0.019182, -0.930604, 0.365525)","(0.0316024, -0.914126, 0.404197)","(0.0858696, -0.996282, -0.00693746)","(-0.101667, -0.99414, 0.0367355)","(0.0556385, -0.914116, -0.401616)","(0.074789, -0.92097, -0.382388)",0
89.4394,"(0.044498, 0.073693, -4.34926e-06)","(0.999547, -0.030081, 0.000206902)","(0.0293314, 0.979631, 0.198653)","(-0.00613169, -0.198577, 0.980066)","(0.997285, -0.0156228, -0.0719619)","(0.0293314, 0.979631, 0.198653)","(0.0674552, -0.200304, 0.977409)","(0.0293314, 0.979631, 0.198653)","(-0.128751, -0.965001, -0.228463)","(0.0241676, -0.980243, -0.196316)","(0.0200625, -0.932209, 0.361364)","(0.0349173, -0.918594, 0.393658)","(0.0822966, -0.996608, 0.000457754)","(-0.107422, -0.993453, 0.038872)","(0.046287, -0.910419, -0.41109)","(0.0698248, -0.924343, -0.37512)",0
89.4727,"(0.0456332, 0.076286, -4.00117e-06)","(0.999567, -0.0284923, 0.00738241)","(0.0261593, 0.975719, 0.217457)","(-0.0133854, -0.217173, 0.976041)","(0.998885, -0.0173086, -0.043918)","(0.0261593, 0.975719, 0.217457)","(0.0391078, -0.218403, 0.975075)","(0.0261593, 0.975719, 0.217457)","(-0.11768, -0.966269, -0.229076)","(0.0582063, -0.977726, -0.201651)","(0.0233876, -0.934563, 0.355029)","(0.0369416, -0.928795, 0.368747)","(0.0863138, -0.996266, 0.00175911)","(-0.113288, -0.992739, 0.0404449)","(0.0626603, -0.911148, -0.407288)","(0.07037, -0.930428, -0.359655)",0
89.5061,"(0.0456332, 0.076286, -4.00117e-06)","(0.999537, -0.0280937, 0.0116687)","(0.0246421, 0.972995, 0.229506)","(-0.0177815, -0.229116, 0.973237)","(0.999457, -0.0190363, -0.0268906)","(0.0246421, 0.972995, 0.229506)","(0.0218207, -0.230055, 0.972933)","(0.0246421, 0.972995, 0.229506)","(-0.101918, -0.969367, -0.223475)","(0.0830418, -0.978057, -0.191073)","(0.0301516, -0.936072, 0.350514)","(0.0320323, -0.93801, 0.345126)","(0.097785, -0.995207, -0.00102918)","(-0.119887, -0.991933, 0.041177)","(0.0990518, -0.922899, -0.372083)","(0.0757141, -0.938349, -0.337295)",0
89.5395,"(0.0456332, 0.076286, -4.00117e-06)","(0.999606, -0.0232998, 0.0156685)","(0.0186772, 0.968772, 0.247249)","(-0.0208451, -0.246873, 0.968824)","(0.99962, -0.012958, -0.0243134)","(0.0186772, 0.968772, 0.247249)","(0.0204538, -0.247566, 0.968655)","(0.0186772, 0.968772, 0.247249)","(-0.0771849, -0.971381, -0.224638)","(0.0971819, -0.978066, -0.184233)","(0.0272113, -0.939234, 0.342198)","(0.0321477, -0.943807, 0.328929)","(0.114994, -0.993363, -0.00262711)","(-0.124579, -0.991555, 0.036034)","(0.139008, -0.934688, -0.327161)","(0.0848174, -0.949097, -0.30335)",0
