time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
14.10,"(-0.00240006, -0.0227779, 4.39536e-05)","(0.88184, -0.438531, 0.173347)","(0.407518, 0.893553, 0.188393)","(-0.237299, -0.0951999, 0.966761)","(0.601454, -0.417265, 0.68128)","(0.407518, 0.893553, 0.188393)","(-0.687205, 0.164542, 0.707584)","(0.407518, 0.893553, 0.188393)","(-0.725146, -0.682276, 0.0930726)","(-0.664835, 0.578551, 0.472518)","(0.113549, -0.139198, 0.983733)","(-0.779029, 0.623626, -0.0648381)","(-0.399696, -0.913166, 0.0798136)","(0.0664994, -0.997766, -0.00631666)","(-0.207161, -0.884151, -0.418761)","(0.292134, -0.68826, -0.664045)",0
14.14,"(0.000335705, -0.0269874, 4.14377e-05)","(0.870989, -0.449782, 0.197671)","(0.417712, 0.889738, 0.184075)","(-0.258615, -0.0776508, 0.962854)","(0.572123, -0.41494, 0.707461)","(0.417712, 0.889738, 0.184075)","(-0.705814, 0.190205, 0.682385)","(0.417712, 0.889738, 0.184075)","(-0.752118, -0.648839, 0.115438)","(-0.675349, 0.578232, 0.457768)","(0.0965674, -0.0466219, 0.994234)","(-0.780893, 0.620116, -0.0752477)","(-0.438047, -0.893923, 0.094955)","(0.0531896, -0.998144, -0.0296665)","(-0.202333, -0.88117, -0.427319)","(0.28906, -0.659536, -0.693871)",0
14.16,"(0.00245118, -0.0317447, 3.64318e-05)","(0.861836, -0.453626, 0.226855)","(0.419712, 0.888968, 0.183242)","(-0.284849, -0.0628214, 0.956512)","(0.568027, -0.414721, 0.710881)","(0.419712, 0.888968, 0.183242)","(-0.707951, 0.194257, 0.679021)","(0.419712, 0.888968, 0.183242)","(-0.768778, -0.633599, 0.0867852)","(-0.677212, 0.579097, 0.453905)","(0.0656766, -0.0964867, 0.993165)","(-0.780311, 0.61992, -0.0825494)","(-0.462647, -0.880352, 0.104582)","(0.0337029, -0.997781, -0.0574305)","(-0.211782, -0.891982, -0.399396)","(0.302671, -0.643209, -0.70333)",0
14.20,"(0.00446509, -0.0365127, 3.23199e-05)","(0.855288, -0.446097, 0.26359)","(0.415778, 0.894093, 0.166509)","(-0.310331, -0.0331366, 0.950051)","(0.573353, -0.399827, 0.715126)","(0.415778, 0.894093, 0.166509)","(-0.706069, 0.201967, 0.678731)","(0.415778, 0.894093, 0.166509)","(-0.753448, -0.657478, -0.0061838)","(-0.727765, 0.478361, 0.491457)","(-0.0131025, -0.238955, 0.970942)","(-0.772161, 0.633145, -0.0538084)","(-0.47488, -0.872436, 0.115514)","(0.00255044, -0.99636, -0.0852115)","(-0.217683, -0.912823, -0.345496)","(0.329207, -0.626899, -0.706131)",0
14.24,"(0.0062857, -0.0414496, 2.48475e-05)","(0.846399, -0.435831, 0.30604)","(0.411546, 0.899695, 0.14553)","(-0.339162, 0.00255285, 0.940725)","(0.580149, -0.381762, 0.719503)","(0.411546, 0.899695, 0.14553)","(-0.703077, 0.211806, 0.678838)","(0.411546, 0.899695, 0.14553)","(-0.717122, -0.694209, -0.0617183)","(-0.771349, 0.359626, 0.525061)","(-0.0994194, -0.335337, 0.936838)","(-0.765542, 0.643031, -0.0213829)","(-0.478983, -0.869255, 0.122358)","(-0.0320698, -0.993899, -0.105533)","(-0.221049, -0.928174, -0.299384)","(0.365272, -0.614013, -0.699688)",0
14.26,"(0.00787003, -0.045743, 1.66379e-05)","(0.836829, -0.421707, 0.349115)","(0.409595, 0.905173, 0.113553)","(-0.364187, 0.0477507, 0.930101)","(0.590266, -0.357823, 0.723567)","(0.409595, 0.905173, 0.113553)","(-0.695743, 0.229378, 0.680681)","(0.409595, 0.905173, 0.113553)","(-0.605576, -0.775593, -0.178136)","(-0.804371, 0.13806, 0.577864)","(-0.24411, -0.597737, 0.763623)","(-0.75895, 0.638248, 0.128973)","(-0.476636, -0.868721, 0.134692)","(-0.0709908, -0.98825, -0.135357)","(-0.222752, -0.945668, -0.23684)","(0.403639, -0.606056, -0.685398)",0
14.30,"(0.00881646, -0.0480622, 9.87273e-06)","(0.828159, -0.410046, 0.382119)","(0.406277, 0.908723, 0.0957198)","(-0.386721, 0.0757521, 0.91908)","(0.59236, -0.341671, 0.729638)","(0.406277, 0.908723, 0.0957198)","(-0.695841, 0.239723, 0.677007)","(0.406277, 0.908723, 0.0957198)","(-0.484825, -0.836998, -0.253729)","(-0.7954, 0.00251864, 0.606079)","(-0.36171, -0.743747, 0.562145)","(-0.722514, 0.63036, 0.283936)","(-0.474016, -0.868816, 0.143065)","(-0.0956217, -0.982544, -0.159576)","(-0.223077, -0.953063, -0.204714)","(0.428783, -0.605797, -0.670191)",0
14.34,"(0.00881646, -0.0480622, 9.87273e-06)","(0.822149, -0.399666, 0.405386)","(0.403116, 0.911544, 0.0811496)","(-0.401984, 0.0966604, 0.91053)","(0.588186, -0.326002, 0.740108)","(0.403116, 0.911544, 0.0811496)","(-0.701129, 0.250538, 0.66757)","(0.403116, 0.911544, 0.0811496)","(-0.328827, -0.866382, -0.375839)","(-0.754548, -0.127503, 0.64374)","(-0.468577, -0.836774, 0.283277)","(-0.656233, 0.614784, 0.437492)","(-0.47208, -0.867773, 0.155277)","(-0.110278, -0.976885, -0.183122)","(-0.223206, -0.961377, -0.161039)","(0.445223, -0.604042, -0.660992)",0
14.36,"(0.00881646, -0.0480622, 9.87273e-06)","(0.82237, -0.392659, 0.411736)","(0.39778, 0.914213, 0.0773623)","(-0.406799, 0.100164, 0.90801)","(0.571756, -0.312962, 0.758387)","(0.39778, 0.914213, 0.0773623)","(-0.7176, 0.257296, 0.647185)","(0.39778, 0.914213, 0.0773623)","(-0.243783, -0.865046, -0.438481)","(-0.70902, -0.143357, 0.690463)","(-0.530903, -0.833402, 0.15357)","(-0.588727, 0.626033, 0.511354)","(-0.471938, -0.86601, 0.165233)","(-0.109303, -0.978059, -0.177353)","(-0.219915, -0.963485, -0.152757)","(0.448927, -0.600392, -0.661811)",0
14.40,"(0.00620493, -0.0433712, 4.61299e-06)","(0.826463, -0.388023, 0.407918)","(0.392924, 0.916447, 0.075729)","(-0.403194, 0.097714, 0.909883)","(0.553885, -0.301721, 0.776)","(0.392924, 0.916447, 0.075729)","(-0.734034, 0.262888, 0.626166)","(0.392924, 0.916447, 0.075729)","(-0.19241, -0.863228, -0.466708)","(-0.660024, -0.093793, 0.745367)","(-0.57035, -0.817025, 0.0846784)","(-0.569396, 0.633843, 0.52348)","(-0.46734, -0.865912, 0.178299)","(-0.0802067, -0.985612, -0.148782)","(-0.207057, -0.958939, -0.193812)","(0.433447, -0.598311, -0.673905)",0
14.44,"(0.00357665, -0.0383837, 8.34908e-06)","(0.831587, -0.385478, 0.399837)","(0.38795, 0.918321, 0.0786251)","(-0.397477, 0.0897418, 0.913213)","(0.543574, -0.296867, 0.78511)","(0.38795, 0.918321, 0.0786251)","(-0.744329, 0.261843, 0.614339)","(0.38795, 0.918321, 0.0786251)","(-0.177078, -0.862012, -0.474952)","(-0.628195, -0.0242708, 0.777677)","(-0.586672, -0.807443, 0.0620634)","(-0.571966, 0.632377, 0.52245)","(-0.457072, -0.870126, 0.1843)","(-0.0439486, -0.991773, -0.120225)","(-0.194613, -0.947904, -0.252197)","(0.413866, -0.60389, -0.681199)",0
14.46,"(0.000396693, -0.0335649, 1.73831e-05)","(0.850794, -0.383062, 0.359741)","(0.377593, 0.921517, 0.0907179)","(-0.366041, 0.0589251, 0.928731)","(0.582171, -0.31098, 0.751244)","(0.377593, 0.921517, 0.0907179)","(-0.720575, 0.230723, 0.653864)","(0.377593, 0.921517, 0.0907179)","(-0.279372, -0.839633, -0.465798)","(-0.621693, 0.16006, 0.766732)","(-0.606134, -0.768966, 0.203209)","(-0.647073, 0.665692, 0.371686)","(-0.427752, -0.891571, 0.148757)","(0.0333529, -0.995748, -0.0858662)","(-0.196128, -0.918939, -0.342176)","(0.363632, -0.641507, -0.675456)",0
14.50,"(-0.00257745, -0.0296087, 2.61777e-05)","(0.876789, -0.377532, 0.297845)","(0.359478, 0.924702, 0.125309)","(-0.322132, -0.00229932, 0.946692)","(0.631149, -0.336153, 0.699036)","(0.359478, 0.924702, 0.125309)","(-0.689272, 0.171498, 0.703912)","(0.359478, 0.924702, 0.125309)","(-0.439231, -0.857566, -0.267686)","(-0.614127, 0.371996, 0.696037)","(-0.504657, -0.626971, 0.593489)","(-0.712327, 0.67032, 0.207994)","(-0.392949, -0.915154, 0.0899186)","(0.100098, -0.993386, -0.0562631)","(-0.214216, -0.887604, -0.407762)","(0.319171, -0.677701, -0.662458)",0
14.54,"(-0.00515649, -0.0285288, 3.53518e-05)","(0.905363, -0.357529, 0.229109)","(0.328243, 0.930204, 0.164246)","(-0.270918, -0.0729896, 0.959831)","(0.679907, -0.352082, 0.643246)","(0.328243, 0.930204, 0.164246)","(-0.65641, 0.0993777, 0.74783)","(0.328243, 0.930204, 0.164246)","(-0.593473, -0.797482, -0.108682)","(-0.586801, 0.582821, 0.562125)","(-0.255474, -0.440283, 0.860746)","(-0.75801, 0.652153, 0.010834)","(-0.363249, -0.931553, 0.0160962)","(0.155006, -0.987618, -0.0241749)","(-0.237851, -0.858784, -0.453781)","(0.279412, -0.708739, -0.647779)",0
14.56,"(-0.00774165, -0.0289628, 4.25142e-05)","(0.931431, -0.320082, 0.173159)","(0.284747, 0.936038, 0.206765)","(-0.226746, -0.142023, 0.963543)","(0.744775, -0.347579, 0.569648)","(0.284747, 0.936038, 0.206765)","(-0.603778, 0.00999521, 0.79709)","(0.284747, 0.936038, 0.206765)","(-0.631444, -0.771333, 0.0795209)","(-0.555853, 0.686346, 0.468995)","(0.0598061, -0.371402, 0.926544)","(-0.771817, 0.635421, -0.0232261)","(-0.357727, -0.933601, -0.0205286)","(0.163364, -0.986507, -0.0107675)","(-0.25345, -0.852127, -0.457867)","(0.273231, -0.713763, -0.644893)",0
14.60,"(-0.00945539, -0.0311624, 4.8697e-05)","(0.954845, -0.262809, 0.138575)","(0.229682, 0.9478, 0.221183)","(-0.18819, -0.177577, 0.965946)","(0.820145, -0.306192, 0.483331)","(0.229682, 0.9478, 0.221183)","(-0.523584, -0.0658731, 0.849424)","(0.229682, 0.9478, 0.221183)","(-0.653196, -0.752875, 0.0807103)","(-0.550738, 0.713468, 0.433188)","(0.198268, -0.530978, 0.823864)","(-0.761801, 0.647785, 0.00585382)","(-0.362201, -0.931358, -0.0371826)","(0.163729, -0.9864, -0.0144394)","(-0.260541, -0.858712, -0.441285)","(0.271386, -0.720166, -0.638522)",0
14.64,"(-0.0114673, -0.0341718, 4.76817e-05)","(0.970466, -0.214764, 0.109878)","(0.186154, 0.956549, 0.224412)","(-0.153375, -0.196722, 0.968389)","(0.878094, -0.264191, 0.39894)","(0.186154, 0.956549, 0.224412)","(-0.440468, -0.12143, 0.889518)","(0.186154, 0.956549, 0.224412)","(-0.651946, -0.751039, 0.104435)","(-0.552394, 0.710523, 0.435912)","(0.294471, -0.615454, 0.731097)","(-0.731463, 0.678012, 0.0725382)","(-0.362534, -0.930714, -0.0483872)","(0.169029, -0.985467, -0.0168343)","(-0.262617, -0.853813, -0.449483)","(0.267411, -0.730319, -0.62859)",0
14.66,"(-0.014243, -0.0374904, 4.36084e-05)","(0.980701, -0.167955, 0.100084)","(0.142256, 0.963932, 0.224941)","(-0.133847, -0.20608, 0.969338)","(0.923485, -0.209477, 0.321396)","(0.142256, 0.963932, 0.224941)","(-0.356164, -0.159843, 0.92065)","(0.142256, 0.963932, 0.224941)","(-0.6333, -0.768714, 0.0895004)","(-0.559359, 0.630339, 0.538321)","(0.343878, -0.662619, 0.665345)","(-0.701913, 0.652862, 0.284762)","(-0.341397, -0.93664, -0.0784439)","(0.176796, -0.983746, -0.0314058)","(-0.258299, -0.84618, -0.466112)","(0.271798, -0.749673, -0.603421)",0
14.70,"(-0.0174213, -0.0406338, 3.34307e-05)","(0.988692, -0.115612, 0.0955066)","(0.0926306, 0.97164, 0.217566)","(-0.117864, -0.205425, 0.97155)","(0.960724, -0.143057, 0.237789)","(0.0926306, 0.97164, 0.217566)","(-0.261026, -0.179832, 0.948433)","(0.0926306, 0.97164, 0.217566)","(-0.550593, -0.828562, 0.101649)","(-0.440235, 0.510113, 0.738903)","(0.399542, -0.698571, 0.593603)","(-0.683579, 0.561695, 0.466066)","(-0.288426, -0.950108, -0.118767)","(0.18762, -0.980219, -0.0630064)","(-0.249854, -0.84388, -0.474805)","(0.309377, -0.774741, -0.551418)",0
14.74,"(-0.0215562, -0.0422953, 2.5008e-05)","(0.995108, -0.037909, 0.091229)","(0.018976, 0.9808, 0.194088)","(-0.0991656, -0.190191, 0.976726)","(0.994364, -0.0425588, 0.0971079)","(0.018976, 0.9808, 0.194088)","(-0.105665, -0.183404, 0.977342)","(0.018976, 0.9808, 0.194088)","(-0.447787, -0.884162, 0.133209)","(-0.0685095, 0.399295, 0.914259)","(0.529775, -0.77298, 0.349057)","(-0.655592, 0.490576, 0.574051)","(-0.235676, -0.958977, -0.157541)","(0.200775, -0.974161, -0.103441)","(-0.2359, -0.85101, -0.469184)","(0.354008, -0.792168, -0.49714)",0
14.76,"(-0.0266092, -0.0424129, 1.5838e-05)","(0.996772, 0.0345473, 0.0724671)","(-0.0465636, 0.985297, 0.164382)","(-0.0667972, -0.165821, 0.983891)","(0.998691, 0.0476439, -0.018591)","(-0.0465636, 0.985297, 0.164382)","(0.0247615, -0.158107, 0.987111)","(-0.0465636, 0.985297, 0.164382)","(-0.337544, -0.924241, 0.178445)","(0.373058, 0.161721, 0.913605)","(0.619673, -0.74564, 0.245002)","(-0.625673, 0.518058, 0.583223)","(-0.199308, -0.963529, -0.178574)","(0.227089, -0.965964, -0.123872)","(-0.224835, -0.853171, -0.470689)","(0.379854, -0.802642, -0.459866)",0
14.80,"(-0.030996, -0.0411899, 8.14378e-06)","(0.995207, 0.0887548, 0.0410521)","(-0.093733, 0.985198, 0.14352)","(-0.0277723, -0.145635, 0.988948)","(0.98666, 0.111047, -0.119039)","(-0.093733, 0.985198, 0.14352)","(0.132964, -0.128617, 0.98274)","(-0.093733, 0.985198, 0.14352)","(-0.285252, -0.945573, 0.156597)","(0.685316, 0.0190939, 0.727995)","(0.690017, -0.693993, 0.205547)","(-0.534713, 0.578545, 0.615928)","(-0.182472, -0.964207, -0.192376)","(0.252081, -0.960175, -0.120496)","(-0.213053, -0.846152, -0.488503)","(0.376894, -0.803466, -0.460862)",0
14.84,"(-0.0354509, -0.0380883, 6.72846e-07)","(0.993015, 0.117206, 0.0135531)","(-0.117976, 0.982168, 0.146381)","(0.00378224, -0.146678, 0.989177)","(0.975608, 0.141995, -0.167408)","(-0.117976, 0.982168, 0.146381)","(0.185104, -0.122733, 0.975025)","(-0.117976, 0.982168, 0.146381)","(-0.246742, -0.958818, 0.140663)","(0.776754, -0.122903, 0.617695)","(0.714196, -0.59412, 0.370062)","(-0.428342, 0.589195, 0.685108)","(-0.168113, -0.96622, -0.195338)","(0.273162, -0.95649, -0.102513)","(-0.198764, -0.838273, -0.507731)","(0.369018, -0.799215, -0.474427)",0
14.86,"(-0.0398356, -0.0328403, -8.31124e-07)","(0.989865, 0.142007, -0.00126872)","(-0.140041, 0.978165, 0.153564)","(0.0232592, -0.151684, 0.988155)","(0.965844, 0.169286, -0.196182)","(-0.140041, 0.978165, 0.153564)","(0.218021, -0.120402, 0.968489)","(-0.140041, 0.978165, 0.153564)","(-0.238551, -0.964964, 0.109261)","(0.843618, -0.0825363, 0.530563)","(0.735911, -0.551931, 0.392183)","(-0.325136, 0.598322, 0.732323)","(-0.145607, -0.968602, -0.201515)","(0.287813, -0.954983, -0.0719097)","(-0.175185, -0.828995, -0.53111)","(0.36781, -0.789921, -0.490654)",0
14.90,"(-0.0434882, -0.0274506, -1.99466e-06)","(0.986014, 0.166233, -0.0119254)","(-0.161236, 0.971351, 0.174588)","(0.0410603, -0.169697, 0.98464)","(0.953192, 0.199802, -0.226946)","(-0.161236, 0.971351, 0.174588)","(0.255541, -0.128396, 0.958235)","(-0.161236, 0.971351, 0.174588)","(-0.250997, -0.965329, 0.0716943)","(0.90689, 0.00731726, 0.421305)","(0.76998, -0.533319, 0.350288)","(-0.168096, 0.703608, 0.69042)","(-0.123211, -0.970209, -0.2086)","(0.298961, -0.953355, -0.0416718)","(-0.159554, -0.822071, -0.546573)","(0.368985, -0.783308, -0.500279)",0
14.94,"(-0.0471076, -0.022713, -3.48396e-06)","(0.980462, 0.195185, -0.0244171)","(-0.186274, 0.962205, 0.198654)","(0.0626026, -0.189848, 0.979816)","(0.930805, 0.238202, -0.27724)","(-0.186274, 0.962205, 0.198654)","(0.314179, -0.131989, 0.940144)","(-0.186274, 0.962205, 0.198654)","(-0.251501, -0.965749, 0.0638419)","(0.943154, 0.150729, 0.296212)","(0.803512, -0.522195, 0.285799)","(0.0671808, 0.784001, 0.617114)","(-0.0968413, -0.971432, -0.21666)","(0.307379, -0.951407, -0.018536)","(-0.148161, -0.81293, -0.563199)","(0.368964, -0.781981, -0.502366)",0
14.96,"(-0.051184, -0.0184736, -5.45535e-06)","(0.975262, 0.218456, -0.0337771)","(-0.206202, 0.954258, 0.216501)","(0.0796485, -0.204077, 0.975709)","(0.913579, 0.267128, -0.30662)","(-0.206202, 0.954258, 0.216501)","(0.350435, -0.134214, 0.926921)","(-0.206202, 0.954258, 0.216501)","(-0.252559, -0.965847, 0.057912)","(0.941019, 0.301561, 0.153442)","(0.831784, -0.508176, 0.223367)","(0.347469, 0.790277, 0.504706)","(-0.0745615, -0.97051, -0.229239)","(0.311007, -0.950333, 0.0119281)","(-0.135208, -0.811222, -0.568892)","(0.383963, -0.80548, -0.451413)",0
15.00,"(-0.0545016, -0.0157074, -5.18028e-06)","(0.97163, 0.233979, -0.0344832)","(-0.221103, 0.950389, 0.2188)","(0.0839142, -0.20496, 0.975167)","(0.904008, 0.283903, -0.319638)","(-0.221103, 0.950389, 0.2188)","(0.365854, -0.12718, 0.921942)","(-0.221103, 0.950389, 0.2188)","(-0.23848, -0.967685, 0.0819378)","(0.903102, 0.423562, 0.0707293)","(0.838081, -0.511916, 0.18858)","(0.583895, 0.678634, 0.445558)","(-0.0602936, -0.96876, -0.240558)","(0.313138, -0.94816, 0.0541952)","(-0.112278, -0.813564, -0.570533)","(0.39928, -0.827659, -0.394406)",0
15.04,"(-0.0575539, -0.0144019, -5.39262e-06)","(0.969433, 0.242991, -0.033973)","(-0.23033, 0.949011, 0.215237)","(0.0845052, -0.200841, 0.975972)","(0.903318, 0.290745, -0.315411)","(-0.23033, 0.949011, 0.215237)","(0.361886, -0.121778, 0.924234)","(-0.23033, 0.949011, 0.215237)","(-0.226932, -0.970284, 0.0839664)","(0.868266, 0.495999, 0.00997675)","(0.836637, -0.517109, 0.180659)","(0.728403, 0.553555, 0.40374)","(-0.0473082, -0.965964, -0.254314)","(0.316135, -0.943402, 0.100256)","(-0.0899399, -0.817228, -0.569254)","(0.413221, -0.84664, -0.335336)",0
15.06,"(-0.0605943, -0.0142541, -5.70354e-06)","(0.967583, 0.250517, -0.0320089)","(-0.237555, 0.945795, 0.22145)","(0.0858532, -0.206642, 0.974643)","(0.896848, 0.30128, -0.323874)","(-0.237555, 0.945795, 0.22145)","(0.373138, -0.121487, 0.919788)","(-0.237555, 0.945795, 0.22145)","(-0.213905, -0.971981, 0.0974586)","(0.860012, 0.510235, -0.00632634)","(0.840839, -0.504372, 0.196469)","(0.778161, 0.493003, 0.389119)","(-0.0367595, -0.964952, -0.25984)","(0.3219, -0.937809, 0.129978)","(-0.0776901, -0.819125, -0.56833)","(0.418357, -0.849385, -0.32175)",0
15.10,"(-0.0628981, -0.0157892, -5.38269e-06)","(0.966033, 0.256631, -0.0303486)","(-0.242079, 0.939769, 0.241314)","(0.0906288, -0.225725, 0.969966)","(0.892284, 0.31343, -0.324948)","(-0.242079, 0.939769, 0.241314)","(0.381257, -0.136462, 0.914342)","(-0.242079, 0.939769, 0.241314)","(-0.196718, -0.97292, 0.121359)","(0.881199, 0.471875, 0.0286955)","(0.848501, -0.470354, 0.242514)","(0.740297, 0.527298, 0.417033)","(-0.0277235, -0.963426, -0.266535)","(0.327012, -0.932549, 0.153025)","(-0.0711072, -0.813453, -0.577268)","(0.418586, -0.847248, -0.327042)",0
15.14,"(-0.06485, -0.0184453, -5.61291e-06)","(0.964295, 0.263178, -0.0295431)","(-0.246605, 0.933028, 0.262001)","(0.0965547, -0.245348, 0.964615)","(0.887034, 0.326144, -0.326804)","(-0.246605, 0.933028, 0.262001)","(0.390448, -0.151824, 0.90802)","(-0.246605, 0.933028, 0.262001)","(-0.181563, -0.97223, 0.147664)","(0.918171, 0.392467, 0.0541522)","(0.855295, -0.437351, 0.277838)","(0.671421, 0.59572, 0.440807)","(-0.0208634, -0.961827, -0.272864)","(0.332054, -0.924542, 0.186982)","(-0.0661602, -0.799578, -0.596907)","(0.419357, -0.841287, -0.34114)",0
15.16,"(-0.0666142, -0.0222158, -7.3902e-06)","(0.962861, 0.268004, -0.0327401)","(-0.249503, 0.929567, 0.27139)","(0.103167, -0.253127, 0.961917)","(0.886497, 0.332039, -0.322295)","(-0.249503, 0.929567, 0.27139)","(0.389707, -0.160166, 0.906904)","(-0.249503, 0.929567, 0.27139)","(-0.169933, -0.972325, 0.160332)","(0.955128, 0.284638, 0.0819218)","(0.8546, -0.425341, 0.297899)","(0.559481, 0.678363, 0.47624)","(-0.016647, -0.95878, -0.283663)","(0.336907, -0.918456, 0.2072)","(-0.0674423, -0.777348, -0.625446)","(0.419141, -0.831303, -0.365043)",0
15.20,"(-0.0677897, -0.0260418, -1.03866e-05)","(0.960977, 0.274015, -0.0379306)","(-0.254016, 0.928355, 0.271353)","(0.10955, -0.2511, 0.961742)","(0.884035, 0.336657, -0.324261)","(-0.254016, 0.928355, 0.271353)","(0.392366, -0.15751, 0.906223)","(-0.254016, 0.928355, 0.271353)","(-0.160442, -0.974537, 0.156641)","(0.985667, 0.13622, 0.0995253)","(0.85536, -0.416741, 0.307712)","(0.428993, 0.73806, 0.5208)","(-0.0157314, -0.954882, -0.296567)","(0.342719, -0.913007, 0.221275)","(-0.0734921, -0.755589, -0.65091)","(0.422653, -0.823465, -0.378512)",0
15.24,"(-0.0683632, -0.0299048, -1.4594e-05)","(0.958993, 0.280347, -0.0416911)","(-0.259335, 0.927257, 0.270075)","(0.114362, -0.248178, 0.96194)","(0.882796, 0.341004, -0.323091)","(-0.259335, 0.927257, 0.270075)","(0.391675, -0.154639, 0.907016)","(-0.259335, 0.927257, 0.270075)","(-0.146789, -0.978081, 0.147684)","(0.991026, 0.0191391, 0.132292)","(0.856892, -0.40096, 0.323987)","(0.314655, 0.753709, 0.576988)","(-0.0156193, -0.950992, -0.308822)","(0.348998, -0.911003, 0.219715)","(-0.0787671, -0.744109, -0.663398)","(0.426347, -0.818154, -0.385814)",0
15.26,"(-0.0686604, -0.0325966, -1.85071e-05)","(0.957413, 0.285577, -0.0425027)","(-0.264086, 0.925679, 0.270883)","(0.116709, -0.248121, 0.961673)","(0.886615, 0.343526, -0.309683)","(-0.264086, 0.925679, 0.270883)","(0.379746, -0.15845, 0.91142)","(-0.264086, 0.925679, 0.270883)","(-0.138921, -0.981131, 0.134474)","(0.970029, -0.0775881, 0.230271)","(0.858679, -0.379633, 0.344309)","(0.221295, 0.716368, 0.661699)","(-0.0193222, -0.948417, -0.316435)","(0.351693, -0.905525, 0.237356)","(-0.0777441, -0.741356, -0.666593)","(0.427961, -0.809815, -0.40131)",0
15.30,"(-0.0686604, -0.0325966, -1.85071e-05)","(0.95605, 0.289927, -0.0437117)","(-0.267902, 0.924365, 0.27162)","(0.119154, -0.247961, 0.961414)","(0.892448, 0.344306, -0.291531)","(-0.267902, 0.924365, 0.27162)","(0.363021, -0.164369, 0.917169)","(-0.267902, 0.924365, 0.27162)","(-0.136088, -0.984283, 0.112544)","(0.94258, -0.122712, 0.310619)","(0.85568, -0.37045, 0.361358)","(0.175541, 0.669183, 0.722066)","(-0.0271365, -0.949154, -0.313642)","(0.354798, -0.905406, 0.233148)","(-0.0743159, -0.741794, -0.666498)","(0.422895, -0.794415, -0.435964)",0
15.34,"(-0.0686604, -0.0325966, -1.85071e-05)","(0.954838, 0.293798, -0.0443576)","(-0.271409, 0.923158, 0.272242)","(0.120926, -0.247904, 0.961208)","(0.897534, 0.344909, -0.274719)","(-0.271409, 0.923158, 0.272242)","(0.347506, -0.169801, 0.922175)","(-0.271409, 0.923158, 0.272242)","(-0.135186, -0.98646, 0.0928528)","(0.9139, -0.151316, 0.376684)","(0.852748, -0.36988, 0.368795)","(0.119859, 0.632093, 0.765567)","(-0.0347012, -0.950902, -0.307539)","(0.355203, -0.898992, 0.256212)","(-0.0743634, -0.744592, -0.663365)","(0.418369, -0.788061, -0.451583)",0
