time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
13.7,"(-0.0111321, 0.00715488, -1.91226e-05)","(0.987579, -0.0515143, -0.14844)","(0.0922176, 0.954523, 0.283516)","(0.127277, -0.294183, 0.947237)","(0.99532, -0.0966237, 0.00138901)","(0.0922176, 0.954523, 0.283516)","(-0.0284137, -0.282183, 0.95894)","(0.0922176, 0.954523, 0.283516)","(-0.379522, -0.883092, -0.275884)","(0.0878898, -0.949153, 0.302298)","(0.0307346, -0.932803, 0.359075)","(-0.344887, 0.0729082, 0.935808)","(-0.022037, -0.999128, -0.0354688)","(0.164715, -0.963025, 0.213195)","(-0.031017, -0.884252, -0.465978)","(-0.166225, 0.285137, -0.943963)",0
13.74,"(-0.0111321, 0.00715488, -1.91226e-05)","(0.979346, -0.0815108, -0.185035)","(0.131101, 0.952738, 0.274049)","(0.153694, -0.294003, 0.943367)","(0.991043, -0.133016, -0.0118358)","(0.131101, 0.952738, 0.274049)","(-0.0249309, -0.273356, 0.96159)","(0.131101, 0.952738, 0.274049)","(-0.435599, -0.857739, -0.273014)","(0.0102855, -0.9431, 0.332351)","(0.011941, -0.943537, 0.331052)","(-0.260308, 0.177984, 0.948979)","(-0.033418, -0.997873, -0.0559639)","(0.254394, -0.956486, 0.142892)","(-0.0494483, -0.884615, -0.463693)","(-0.184665, 0.23521, -0.954241)",0
13.78,"(-0.00884949, 0.00840287, -2.29596e-05)","(0.967031, -0.111904, -0.228754)","(0.173103, 0.947985, 0.267131)","(0.186532, -0.298685, 0.935945)","(0.984718, -0.171854, -0.0282367)","(0.173103, 0.947985, 0.267131)","(-0.0191979, -0.267979, 0.963234)","(0.173103, 0.947985, 0.267131)","(-0.503508, -0.821355, -0.26806)","(-0.067795, -0.931012, 0.358638)","(-0.0116654, -0.954183, 0.298996)","(-0.105693, 0.26341, 0.958876)","(-0.0458554, -0.997345, -0.0565783)","(0.342664, -0.936598, 0.0732536)","(-0.0900469, -0.887885, -0.451167)","(-0.187078, 0.101243, -0.977114)",0
13.8,"(-0.00633137, 0.00929916, -2.46673e-05)","(0.951481, -0.136139, -0.275954)","(0.209078, 0.943633, 0.2566)","(0.2255, -0.302603, 0.926057)","(0.977768, -0.200323, -0.0619725)","(0.209078, 0.943633, 0.2566)","(0.00720961, -0.264493, 0.964361)","(0.209078, 0.943633, 0.2566)","(-0.578394, -0.77916, -0.241598)","(-0.126927, -0.925024, 0.358079)","(-0.0291871, -0.955578, 0.293289)","(0.0696169, 0.255943, 0.964182)","(-0.0504424, -0.998316, -0.0286409)","(0.409516, -0.911951, 0.0253372)","(-0.151935, -0.880319, -0.449393)","(-0.0800618, -0.133119, -0.987861)",0
13.84,"(-0.00255653, 0.00897219, -2.53834e-05)","(0.934319, -0.156291, -0.320345)","(0.233151, 0.946736, 0.222105)","(0.269311, -0.283569, 0.920359)","(0.970716, -0.216365, -0.10439)","(0.233151, 0.946736, 0.222105)","(0.0514658, -0.241138, 0.969125)","(0.233151, 0.946736, 0.222105)","(-0.643164, -0.741882, -0.189607)","(-0.170945, -0.935094, 0.310446)","(-0.0493826, -0.948468, 0.313002)","(0.243214, 0.167107, 0.95547)","(-0.0571079, -0.998316, -0.0101597)","(0.457315, -0.887439, 0.0575774)","(-0.190071, -0.852112, -0.487626)","(0.0606957, -0.413845, -0.908322)",0
13.88,"(0.00303003, 0.00541145, -2.71349e-05)","(0.914244, -0.168751, -0.368348)","(0.248959, 0.950724, 0.18478)","(0.319473, -0.261321, 0.91085)","(0.962867, -0.22364, -0.151235)","(0.248959, 0.950724, 0.18478)","(0.102856, -0.216002, 0.97096)","(0.248959, 0.950724, 0.18478)","(-0.698923, -0.70144, -0.139602)","(-0.205806, -0.95207, 0.22629)","(-0.0854312, -0.934721, 0.344962)","(0.360764, 0.0501961, 0.931305)","(-0.0713375, -0.997173, -0.0235969)","(0.479934, -0.877185, 0.0145209)","(-0.207598, -0.831232, -0.515709)","(0.236376, -0.618748, -0.749185)",0
13.9,"(0.0104199, -0.000956368, -2.91677e-05)","(0.895904, -0.177384, -0.407298)","(0.255756, 0.955373, 0.147819)","(0.362941, -0.236762, 0.901231)","(0.953657, -0.225255, -0.199496)","(0.255756, 0.955373, 0.147819)","(0.157304, -0.192062, 0.968694)","(0.255756, 0.955373, 0.147819)","(-0.737809, -0.665916, -0.11043)","(-0.23398, -0.969839, 0.0683103)","(-0.147556, -0.915446, 0.374414)","(0.470621, -0.126073, 0.873282)","(-0.100708, -0.992077, -0.0751133)","(0.452257, -0.891418, -0.0289352)","(-0.222592, -0.817307, -0.531472)","(0.351517, -0.729956, -0.586174)",0
13.94,"(0.0171607, -0.00763822, -2.90852e-05)","(0.880895, -0.174279, -0.440057)","(0.253225, 0.95886, 0.12831)","(0.399659, -0.224659, 0.888708)","(0.943334, -0.216654, -0.251358)","(0.253225, 0.95886, 0.12831)","(0.213232, -0.184849, 0.959356)","(0.253225, 0.95886, 0.12831)","(-0.762033, -0.640557, -0.0948293)","(-0.244847, -0.965785, -0.0854949)","(-0.228005, -0.890173, 0.394468)","(0.557158, -0.311265, 0.769863)","(-0.156661, -0.980172, -0.121325)","(0.417122, -0.905748, -0.075031)","(-0.259663, -0.818722, -0.512122)","(0.394322, -0.775836, -0.492534)",0
13.98,"(0.0256632, -0.0141166, -2.5912e-05)","(0.869527, -0.17283, -0.462658)","(0.250658, 0.961555, 0.112176)","(0.42549, -0.213527, 0.879411)","(0.929048, -0.206727, -0.306811)","(0.250658, 0.961555, 0.112176)","(0.27183, -0.181099, 0.945152)","(0.250658, 0.961555, 0.112176)","(-0.778244, -0.624344, -0.0673122)","(-0.252329, -0.940938, -0.225756)","(-0.289146, -0.867528, 0.404709)","(0.60762, -0.460249, 0.647278)","(-0.20983, -0.966157, -0.150038)","(0.397118, -0.916288, -0.0520901)","(-0.298047, -0.809396, -0.50601)","(0.389228, -0.800644, -0.45549)",0
14,"(0.0374165, -0.0193298, -2.05005e-05)","(0.862363, -0.166516, -0.478125)","(0.246169, 0.963128, 0.108557)","(0.442437, -0.211258, 0.871562)","(0.914966, -0.193924, -0.35388)","(0.246169, 0.963128, 0.108557)","(0.319836, -0.186248, 0.928987)","(0.246169, 0.963128, 0.108557)","(-0.788015, -0.61459, -0.0362079)","(-0.227428, -0.929595, -0.290052)","(-0.357068, -0.845385, 0.397273)","(0.581533, -0.597737, 0.551842)","(-0.256688, -0.954481, -0.151912)","(0.391633, -0.919669, -0.0288684)","(-0.353828, -0.795463, -0.49198)","(0.358124, -0.819906, -0.446656)",0
14.04,"(0.0476849, -0.0220616, -1.43577e-05)","(0.870036, -0.159978, -0.46631)","(0.243428, 0.961791, 0.125307)","(0.42857, -0.222797, 0.875608)","(0.922745, -0.191218, -0.334631)","(0.243428, 0.961791, 0.125307)","(0.297946, -0.197438, 0.933941)","(0.243428, 0.961791, 0.125307)","(-0.819864, -0.570867, -0.0439678)","(-0.067781, -0.943576, -0.324144)","(-0.358459, -0.859272, 0.364909)","(0.4171, -0.731525, 0.53935)","(-0.281539, -0.951118, -0.126925)","(0.380762, -0.922733, 0.0598613)","(-0.414122, -0.773419, -0.479923)","(0.299736, -0.843363, -0.44598)",0
14.08,"(0.0572291, -0.0223596, -9.75825e-06)","(0.883602, -0.152898, -0.442571)","(0.238242, 0.960219, 0.14567)","(0.402791, -0.234663, 0.884699)","(0.936872, -0.189737, -0.293721)","(0.238242, 0.960219, 0.14567)","(0.254408, -0.207192, 0.944642)","(0.238242, 0.960219, 0.14567)","(-0.847739, -0.525567, -0.0715416)","(0.0916254, -0.938934, -0.331673)","(-0.335931, -0.879332, 0.33753)","(0.218459, -0.820601, 0.5281)","(-0.300751, -0.948828, -0.0963039)","(0.364319, -0.919929, 0.144921)","(-0.465671, -0.745958, -0.476128)","(0.234966, -0.85994, -0.453093)",0
14.1,"(0.0678347, -0.0206211, -7.54328e-06)","(0.905117, -0.150392, -0.397676)","(0.232588, 0.958042, 0.167508)","(0.355771, -0.24444, 0.90204)","(0.955866, -0.193637, -0.220965)","(0.232588, 0.958042, 0.167508)","(0.179262, -0.211769, 0.960739)","(0.232588, 0.958042, 0.167508)","(-0.882833, -0.45846, -0.102076)","(0.263182, -0.942373, -0.206561)","(-0.190807, -0.921479, 0.338334)","(0.027577, -0.786708, 0.616709)","(-0.304336, -0.950596, -0.0612081)","(0.324098, -0.917731, 0.22963)","(-0.472659, -0.720118, -0.50796)","(0.176674, -0.876089, -0.448614)",0
14.14,"(0.0768106, -0.0175344, -7.85118e-06)","(0.915164, -0.153501, -0.372709)","(0.223723, 0.962727, 0.152001)","(0.335626, -0.222546, 0.91533)","(0.960604, -0.191343, -0.201562)","(0.223723, 0.962727, 0.152001)","(0.164947, -0.191169, 0.967599)","(0.223723, 0.962727, 0.152001)","(-0.897037, -0.436435, -0.0696359)","(0.263474, -0.964632, -0.00817908)","(0.0656995, -0.904847, 0.420636)","(0.00554076, -0.623537, 0.781774)","(-0.223277, -0.973668, -0.0460324)","(0.264821, -0.91855, 0.29349)","(-0.46494, -0.67025, -0.578443)","(0.153289, -0.904051, -0.398993)",0
14.18,"(0.0829433, -0.012474, -1.16698e-05)","(0.927907, -0.131534, -0.348837)","(0.206865, 0.959956, 0.188922)","(0.312046, -0.247905, 0.917153)","(0.964845, -0.166445, -0.203397)","(0.206865, 0.959956, 0.188922)","(0.165708, -0.223919, 0.960417)","(0.206865, 0.959956, 0.188922)","(-0.886721, -0.458202, 0.0614595)","(0.270416, -0.934075, 0.233192)","(0.400245, -0.724637, 0.560986)","(0.0320312, -0.375347, 0.926331)","(-0.122804, -0.992188, -0.0219464)","(0.20581, -0.90316, 0.376755)","(-0.446391, -0.610995, -0.653774)","(0.109297, -0.93564, -0.335608)",0
14.2,"(0.0901718, -0.00545872, -1.7041e-05)","(0.939265, -0.0857845, -0.332299)","(0.174171, 0.953009, 0.247868)","(0.300714, -0.291554, 0.908057)","(0.96827, -0.116224, -0.221236)","(0.174171, 0.953009, 0.247868)","(0.187308, -0.277417, 0.942314)","(0.174171, 0.953009, 0.247868)","(-0.798224, -0.561722, 0.217502)","(0.21578, -0.908641, 0.357506)","(0.637317, -0.382178, 0.669154)","(0.158359, -0.0949618, 0.982805)","(0.00597208, -0.999974, -0.00413233)","(0.158672, -0.870897, 0.465146)","(-0.418482, -0.560703, -0.714482)","(0.0601856, -0.966233, -0.250542)",0
14.24,"(0.0972238, 0.00147247, -1.91595e-05)","(0.952308, -0.0111762, -0.304935)","(0.117074, 0.936166, 0.331492)","(0.282817, -0.351561, 0.892423)","(0.971184, -0.0374832, -0.235366)","(0.117074, 0.936166, 0.331492)","(0.209415, -0.348092, 0.913771)","(0.117074, 0.936166, 0.331492)","(-0.589252, -0.724946, 0.3567)","(0.168469, -0.894982, 0.413068)","(0.656716, -0.0227942, 0.753793)","(0.277694, 0.120753, 0.95305)","(0.0817967, -0.99648, 0.0183693)","(0.142863, -0.864762, 0.481433)","(-0.346279, -0.533145, -0.771911)","(0.0157513, -0.967691, -0.251646)",0
14.28,"(0.104391, 0.00690936, -1.7218e-05)","(0.963561, 0.0481419, -0.263122)","(0.0501155, 0.934553, 0.352276)","(0.261648, -0.353826, 0.897968)","(0.971381, 0.0360672, -0.234772)","(0.0501155, 0.934553, 0.352276)","(0.231088, -0.353074, 0.906608)","(0.0501155, 0.934553, 0.352276)","(-0.321594, -0.86262, 0.390468)","(0.0778684, -0.90683, 0.41424)","(0.56751, 0.208615, 0.7965)","(0.338637, 0.285689, 0.896497)","(0.141161, -0.989873, 0.0149847)","(0.113412, -0.890687, 0.440244)","(-0.231036, -0.498769, -0.835375)","(0.0179557, -0.958253, -0.285357)",0
14.3,"(0.111102, 0.0102803, -1.52754e-05)","(0.972665, 0.097921, -0.210556)","(-0.0217354, 0.943748, 0.32995)","(0.228985, -0.318346, 0.919903)","(0.975572, 0.0935605, -0.198759)","(-0.0217354, 0.943748, 0.32995)","(0.216405, -0.319159, 0.922663)","(-0.0217354, 0.943748, 0.32995)","(-0.0719702, -0.917007, 0.392324)","(-0.0216092, -0.922914, 0.384398)","(0.455123, 0.320993, 0.830558)","(0.283447, 0.359119, 0.889208)","(0.173334, -0.984827, -0.00846077)","(0.0742002, -0.935144, 0.346409)","(-0.10321, -0.484808, -0.86851)","(0.0568706, -0.931214, -0.360009)",0
14.34,"(0.116337, 0.0113199, -1.32107e-05)","(0.981922, 0.132552, -0.135126)","(-0.0840553, 0.946565, 0.311366)","(0.168445, -0.296786, 0.93997)","(0.979418, 0.137051, -0.14818)","(-0.0840553, 0.946565, 0.311366)","(0.182145, -0.294647, 0.938087)","(-0.0840553, 0.946565, 0.311366)","(0.0966251, -0.922328, 0.374131)","(-0.0820515, -0.923391, 0.374988)","(0.442011, 0.345472, 0.827814)","(0.126024, 0.372237, 0.919542)","(0.189492, -0.979272, -0.0715531)","(0.0261031, -0.962768, 0.269065)","(0.0290606, -0.512587, -0.858144)","(0.120148, -0.879091, -0.461262)",0
14.38,"(0.120803, 0.00826308, -1.27079e-05)","(0.984565, 0.156433, -0.0784926)","(-0.126599, 0.945284, 0.300684)","(0.121609, -0.287177, 0.950127)","(0.981358, 0.163469, -0.10107)","(-0.126599, 0.945284, 0.300683)","(0.144951, -0.282563, 0.948234)","(-0.126599, 0.945284, 0.300684)","(0.186336, -0.911529, 0.366597)","(-0.107747, -0.921144, 0.374011)","(0.484284, 0.350451, 0.801657)","(-0.031895, 0.351584, 0.935613)","(0.210059, -0.970726, -0.116472)","(-0.00700474, -0.972442, 0.233038)","(0.10562, -0.557015, -0.823759)","(0.159014, -0.831204, -0.532743)",0
14.4,"(0.124499, 0.00284564, -1.48684e-05)","(0.986068, 0.165602, -0.0156905)","(-0.152607, 0.934973, 0.320214)","(0.0680013, -0.313785, 0.947056)","(0.978739, 0.18789, -0.0822694)","(-0.152607, 0.934973, 0.320214)","(0.137323, -0.300828, 0.94374)","(-0.152607, 0.934973, 0.320214)","(0.250538, -0.908427, 0.33465)","(-0.103731, -0.919762, 0.37852)","(0.579345, 0.348172, 0.736977)","(-0.118427, 0.276382, 0.953723)","(0.227931, -0.960672, -0.158611)","(-0.0286365, -0.977796, 0.207592)","(0.175183, -0.575354, -0.798923)","(0.170921, -0.802466, -0.571695)",0
14.44,"(0.126608, -0.00345455, -1.79707e-05)","(0.984927, 0.165947, 0.0487871)","(-0.175528, 0.918796, 0.353558)","(0.0152994, -0.358234, 0.933506)","(0.977315, 0.205306, -0.0520065)","(-0.175528, 0.918796, 0.353558)","(0.121791, -0.336999, 0.933595)","(-0.175528, 0.918796, 0.353558)","(0.265793, -0.922616, 0.279525)","(-0.0553246, -0.906384, 0.418816)","(0.653096, 0.217716, 0.725304)","(-0.124669, 0.249317, 0.960364)","(0.218887, -0.959774, -0.175848)","(-0.0416531, -0.98154, 0.186668)","(0.227245, -0.562867, -0.794695)","(0.169946, -0.802934, -0.571328)",0
14.48,"(0.127706, -0.00922551, -2.06129e-05)","(0.979972, 0.164206, 0.112657)","(-0.196705, 0.902946, 0.382093)","(-0.0382348, -0.397331, 0.916878)","(0.975622, 0.218786, -0.017139)","(-0.196705, 0.902946, 0.382093)","(0.0998487, -0.369966, 0.923664)","(-0.196705, 0.902946, 0.382093)","(0.258012, -0.945585, 0.198241)","(-0.00129514, -0.889, 0.457905)","(0.692938, 0.0531988, 0.719031)","(-0.116611, 0.240802, 0.963544)","(0.196912, -0.961673, -0.190814)","(-0.0479441, -0.985024, 0.165616)","(0.286997, -0.547985, -0.785713)","(0.170795, -0.796239, -0.580373)",0
14.5,"(0.128567, -0.0151741, -2.54388e-05)","(0.971923, 0.161909, 0.170736)","(-0.215533, 0.899846, 0.379239)","(-0.092505, -0.405746, 0.909293)","(0.975245, 0.216556, 0.0447201)","(-0.215533, 0.899846, 0.379239)","(0.0417387, -0.379838, 0.924111)","(-0.215534, 0.899846, 0.379239)","(0.203416, -0.974956, 0.0899012)","(0.131352, -0.853274, 0.504648)","(0.63973, -0.185983, 0.745759)","(-0.200091, 0.264346, 0.943443)","(0.133792, -0.986314, -0.0963521)","(-0.0450237, -0.988201, 0.146396)","(0.346342, -0.532912, -0.772044)","(0.170482, -0.781512, -0.600145)",0
14.54,"(0.127824, -0.0190311, -2.49043e-05)","(0.962448, 0.165721, 0.215014)","(-0.22242, 0.927204, 0.301366)","(-0.151198, -0.339138, 0.928507)","(0.971947, 0.203819, 0.117378)","(-0.22242, 0.927204, 0.301366)","(-0.0483201, -0.320188, 0.946121)","(-0.22242, 0.927204, 0.301366)","(0.127557, -0.988437, -0.0819913)","(0.24533, -0.825479, 0.508328)","(0.569649, -0.368947, 0.734424)","(-0.35027, 0.205809, 0.913758)","(0.00811807, -0.993726, 0.111551)","(-0.0457512, -0.991228, 0.123992)","(0.426684, -0.533212, -0.730497)","(0.180894, -0.799866, -0.572269)",0
14.58,"(0.125064, -0.0210174, -2.28781e-05)","(0.947339, 0.176516, 0.267192)","(-0.230486, 0.951924, 0.201784)","(-0.220922, -0.254083, 0.941613)","(0.958785, 0.195908, 0.205795)","(-0.230486, 0.951924, 0.201784)","(-0.157841, -0.242496, 0.957226)","(-0.230486, 0.951924, 0.201784)","(0.0706311, -0.976611, -0.203081)","(0.381619, -0.776214, 0.501856)","(0.467149, -0.525555, 0.71103)","(-0.534048, 0.0983948, 0.839709)","(-0.172225, -0.920228, 0.351453)","(-0.0476182, -0.994103, 0.0974219)","(0.507399, -0.536177, -0.674582)","(0.198584, -0.827734, -0.524806)",0
14.6,"(0.121012, -0.0230323, -2.26503e-05)","(0.928225, 0.203132, 0.311665)","(-0.246462, 0.962939, 0.109566)","(-0.278668, -0.179615, 0.943442)","(0.937847, 0.210222, 0.276133)","(-0.246462, 0.962939, 0.109566)","(-0.243587, -0.172229, 0.954465)","(-0.246462, 0.962939, 0.109566)","(0.0587434, -0.967964, -0.244121)","(0.491739, -0.73171, 0.47201)","(0.383212, -0.574713, 0.723086)","(-0.665998, -0.0186311, 0.74572)","(-0.359816, -0.807291, 0.467775)","(-0.0396571, -0.995728, 0.083379)","(0.529236, -0.586426, -0.6132)","(0.234298, -0.847585, -0.476134)",0
14.64,"(0.117035, -0.0245673, -2.37054e-05)","(0.901697, 0.216985, 0.373979)","(-0.271087, 0.95802, 0.0933222)","(-0.337571, -0.18657, 0.922625)","(0.910749, 0.222113, 0.348141)","(-0.271087, 0.95802, 0.0933222)","(-0.312312, -0.180486, 0.932677)","(-0.271087, 0.95802, 0.0933222)","(0.0921929, -0.971376, -0.218926)","(0.571969, -0.723172, 0.387135)","(0.297911, -0.563006, 0.770891)","(-0.738956, -0.129755, 0.661141)","(-0.502895, -0.708355, 0.495307)","(-0.0154988, -0.998437, 0.0536888)","(0.467846, -0.696065, -0.544622)","(0.282747, -0.852073, -0.440484)",0
14.68,"(0.111041, -0.0259998, -2.5598e-05)","(0.872671, 0.21641, 0.437735)","(-0.29274, 0.950078, 0.10796)","(-0.392662, -0.222184, 0.892441)","(0.883362, 0.222648, 0.412431)","(-0.29274, 0.950078, 0.10796)","(-0.367894, -0.215998, 0.904433)","(-0.29274, 0.950078, 0.10796)","(0.129261, -0.961884, -0.240978)","(0.612285, -0.735697, 0.289581)","(0.214686, -0.565807, 0.796099)","(-0.771346, -0.219541, 0.597351)","(-0.596832, -0.636455, 0.488586)","(0.00929645, -0.999703, 0.022518)","(0.382292, -0.797845, -0.46615)","(0.320855, -0.853523, -0.410549)",0
14.7,"(0.104843, -0.0276906, -2.74871e-05)","(0.842876, 0.186927, 0.504596)","(-0.297419, 0.943571, 0.14566)","(-0.449304, -0.272275, 0.850878)","(0.848282, 0.189799, 0.494362)","(-0.297419, 0.943571, 0.14566)","(-0.439332, -0.269693, 0.856886)","(-0.297419, 0.943571, 0.14566)","(0.194325, -0.942415, -0.272199)","(0.587693, -0.77649, 0.227332)","(0.106646, -0.620015, 0.777308)","(-0.796436, -0.317025, 0.514961)","(-0.649526, -0.587349, 0.482843)","(0.0471585, -0.998837, -0.0100297)","(0.276994, -0.87237, -0.402795)","(0.355921, -0.833488, -0.422631)",0
14.74,"(0.0983005, -0.0291871, -2.89893e-05)","(0.825299, 0.165346, 0.539946)","(-0.291608, 0.943646, 0.156513)","(-0.48382, -0.286276, 0.827021)","(0.822243, 0.163382, 0.545182)","(-0.291608, 0.943646, 0.156513)","(-0.489156, -0.287044, 0.823609)","(-0.291608, 0.943646, 0.156513)","(0.238276, -0.937086, -0.255137)","(0.542227, -0.813441, 0.210485)","(0.0154663, -0.666283, 0.745538)","(-0.827718, -0.391404, 0.402102)","(-0.680423, -0.590602, 0.433837)","(0.0901144, -0.995496, -0.0294403)","(0.170774, -0.907998, -0.382591)","(0.374678, -0.80599, -0.458254)",0
14.78,"(0.0897772, -0.0306417, -2.96764e-05)","(0.814527, 0.14951, 0.560529)","(-0.281224, 0.946824, 0.156328)","(-0.507351, -0.28498, 0.813253)","(0.792711, 0.137907, 0.593794)","(-0.281224, 0.946824, 0.156328)","(-0.54067, -0.290932, 0.789325)","(-0.281224, 0.946824, 0.156328)","(0.261036, -0.936002, -0.236135)","(0.463479, -0.864657, 0.19379)","(-0.0634248, -0.723703, 0.68719)","(-0.849183, -0.459368, 0.260517)","(-0.697272, -0.630408, 0.34117)","(0.143244, -0.988777, -0.0424474)","(-0.0135933, -0.936738, -0.349768)","(0.39923, -0.774499, -0.49068)",0
14.8,"(0.0786567, -0.0331719, -2.85671e-05)","(0.814168, 0.141812, 0.563045)","(-0.265665, 0.953252, 0.143988)","(-0.516175, -0.266819, 0.813862)","(0.769546, 0.120465, 0.627126)","(-0.265665, 0.953252, 0.143988)","(-0.580464, -0.277005, 0.765721)","(-0.265665, 0.953252, 0.143988)","(0.224791, -0.943218, -0.244559)","(0.387729, -0.908151, 0.157888)","(-0.122315, -0.764158, 0.633326)","(-0.853164, -0.485967, 0.189596)","(-0.679324, -0.687021, 0.257916)","(0.185999, -0.980814, -0.0583721)","(-0.162442, -0.944845, -0.284394)","(0.432779, -0.758585, -0.487085)",0
14.84,"(0.0694807, -0.0357328, -2.41654e-05)","(0.819573, 0.125432, 0.559077)","(-0.241531, 0.96045, 0.138556)","(-0.519331, -0.248573, 0.817623)","(0.741855, 0.0915765, 0.664278)","(-0.241531, 0.96045, 0.138556)","(-0.625277, -0.262426, 0.734957)","(-0.241531, 0.96045, 0.138556)","(0.176732, -0.946207, -0.271032)","(0.303422, -0.945441, 0.118646)","(-0.183381, -0.790267, 0.584678)","(-0.855498, -0.491306, 0.163526)","(-0.62833, -0.761795, 0.157698)","(0.238053, -0.968572, -0.0721005)","(-0.281336, -0.928082, -0.243957)","(0.479186, -0.749325, -0.457049)",0
14.88,"(0.058011, -0.0388122, -2.01503e-05)","(0.823529, 0.109494, 0.556607)","(-0.220803, 0.965685, 0.136745)","(-0.522424, -0.235484, 0.819524)","(0.717951, 0.0663895, 0.692921)","(-0.220803, 0.965685, 0.136745)","(-0.66003, -0.250867, 0.708115)","(-0.220803, 0.965685, 0.136745)","(0.149525, -0.947473, -0.282732)","(0.248147, -0.963515, 0.100312)","(-0.24914, -0.782774, 0.570258)","(-0.856281, -0.485929, 0.175086)","(-0.574044, -0.813337, 0.0946415)","(0.27168, -0.958451, -0.0869574)","(-0.321368, -0.915544, -0.241873)","(0.517877, -0.737963, -0.432683)",0
14.9,"(0.0460582, -0.0416653, -1.89929e-05)","(0.824783, 0.0882502, 0.558521)","(-0.195616, 0.971267, 0.135554)","(-0.530379, -0.220934, 0.818466)","(0.707345, 0.0440599, 0.705494)","(-0.195616, 0.971267, 0.135554)","(-0.679124, -0.233836, 0.695782)","(-0.195616, 0.971267, 0.135554)","(0.121451, -0.95255, -0.279104)","(0.183964, -0.976718, 0.110363)","(-0.322816, -0.742507, 0.586918)","(-0.862169, -0.473666, 0.179739)","(-0.546799, -0.832853, 0.0858294)","(0.303574, -0.950089, -0.0719225)","(-0.323945, -0.9053, -0.274757)","(0.564349, -0.73469, -0.376485)",0
14.94,"(0.0352222, -0.0439153, -1.39023e-05)","(0.825231, 0.0748001, 0.55982)","(-0.181721, 0.973636, 0.137881)","(-0.534645, -0.215422, 0.817158)","(0.720507, 0.0363097, 0.692497)","(-0.181721, 0.973636, 0.137881)","(-0.66906, -0.225468, 0.708183)","(-0.181721, 0.973636, 0.137881)","(0.0910203, -0.954694, -0.283328)","(0.138213, -0.981793, 0.130304)","(-0.414798, -0.694103, 0.588357)","(-0.859465, -0.466347, 0.209382)","(-0.551889, -0.813592, 0.182994)","(0.317137, -0.946902, -0.0529173)","(-0.241739, -0.925834, -0.290506)","(0.611785, -0.712335, -0.343945)",0
14.98,"(0.024871, -0.0447675, -7.82054e-06)","(0.832034, 0.0656687, 0.550825)","(-0.171619, 0.974688, 0.143284)","(-0.527476, -0.213743, 0.822242)","(0.755976, 0.0375538, 0.653522)","(-0.171619, 0.974688, 0.143284)","(-0.631592, -0.220559, 0.743267)","(-0.171619, 0.974688, 0.143284)","(0.0152171, -0.970529, -0.240503)","(0.0973927, -0.980909, 0.168321)","(-0.46519, -0.612158, 0.639422)","(-0.850519, -0.430049, 0.302781)","(-0.551236, -0.775334, 0.308216)","(0.335897, -0.941455, -0.0289159)","(-0.13048, -0.943962, -0.303169)","(0.658869, -0.685601, -0.309584)",0
